uniqueID,drugName,condition,rating,date,usefulCount
131311,Atenolol / chlorthalidone,High Blood Pressure,9,12-Jun-13,10
201350,Zoloft,Postpartum Depression,1,28-Sep-15,9
75546,Symlin,"Diabetes, Type 1",10,7-Nov-11,8
162297,Hyaluronan,Osteoarthritis,5,20-Mar-15,28
100064,Desogestrel / ethinyl estradiol,Birth Control,1,8-Apr-17,0
107014,Implanon,Birth Control,6,29-Jul-14,24
169441,Diethylpropion,Obesity,10,16-Apr-08,165
11525,Pramipexole,Restless Legs Syndrome,10,27-Dec-09,30
15230,Ethinyl estradiol / norethindrone,Birth Control,8,5-Jun-17,1
17859,Ethinyl estradiol / etonogestrel,Birth Control,9,16-Dec-13,13
185728,Saxenda,Obesity,10,9-Mar-16,21
12103,Azilsartan medoxomil,High Blood Pressure,10,10-Nov-17,0
135772,Percocet,Pain,10,25-Feb-15,24
133379,Soolantra,Rosacea,10,11-May-17,16
228439,Promacta,Aplastic Anemia,10,10-Apr-17,1
100633,Desogestrel / ethinyl estradiol,Birth Control,7,15-May-11,21
192642,Drospirenone / ethinyl estradiol,Menstrual Disorders,8,2-Jan-12,5
66647,Toviaz,Overactive Bladde,5,16-Jun-11,27
199301,Depo-Provera,Abnormal Uterine Bleeding,3,3-Sep-15,9
87082,Latuda,Bipolar Disorde,10,23-Mar-15,96
97503,Voltaren Gel,Osteoarthritis,10,7-Aug-13,106
200274,Varenicline,Smoking Cessation,1,27-May-14,73
220159,Amitriptyline,Migraine Prevention,8,21-Jul-15,23
93947,Trintellix,Major Depressive Disorde,5,17-Oct-17,22
220312,Amitriptyline,Insomnia,9,2-Aug-14,93
188814,Xeloda,"Breast Cancer, Metastatic",9,13-Jul-17,7
36587,Fentanyl,Chronic Pain,10,14-Mar-14,52
54777,Bupropion / naltrexone,Obesity,6,9-Mar-17,32
90763,Chateal,Birth Control,2,28-Jul-15,1
213679,Tioconazole,Vaginal Yeast Infection,1,16-Jul-17,4
103821,Ethinyl estradiol / levonorgestrel,Birth Control,8,26-Feb-15,2
149430,Mirena,Birth Control,10,27-Jan-14,9
43656,LoSeasonique,Birth Control,6,15-Nov-09,3
151394,Chantix,Smoking Cessation,10,2-Dec-16,24
108010,Ethinyl estradiol / norelgestromin,Birth Control,1,31-May-16,6
29806,Topiramate,Obesity,8,20-Jul-09,205
191270,Lisdexamfetamine,ADHD,8,5-Sep-17,5
227108,Etonogestrel,Birth Control,4,27-May-14,10
227765,Etonogestrel,Birth Control,10,12-Jan-12,0
37964,Adipex-P,Weight Loss,8,25-Apr-17,40
199810,Varenicline,Smoking Cessation,10,14-Dec-16,43
74928,Keppra,Seizures,9,25-Nov-08,27
118457,Fetzima,Major Depressive Disorde,8,14-Jan-16,47
188845,Prevacid,GERD,10,22-Jan-15,44
169259,Acetazolamide,Pseudotumor Cerebri,8,27-Nov-14,9
53124,Ceftriaxone,Pneumonia,10,15-Apr-14,35
61994,Citalopram,Anxiety and Stress,9,25-Feb-15,41
9396,Lo Loestrin Fe,Birth Control,4,19-Oct-16,0
13824,Bydureon,"Diabetes, Type 2",1,26-May-17,3
23279,Methadone,Opiate Withdrawal,3,13-Feb-17,31
34214,Tramadol,ibromyalgia,7,2-Mar-09,32
106593,Implanon,Birth Control,10,5-Dec-15,8
157596,Accutane,Acne,10,5-Nov-17,2
103697,Dexedrine,Narcolepsy,10,23-Apr-12,46
127562,Phentermine,Weight Loss,9,21-Jun-17,14
52170,Adipex-P,Weight Loss,10,12-Jan-13,41
109289,Nexplanon,Birth Control,10,5-Feb-17,7
219860,Amitriptyline,Migraine Prevention,10,4-Apr-17,30
119290,Claritin,Allergic Rhinitis,5,17-Nov-09,33
187546,Naprosyn,Back Pain,9,30-Dec-15,39
181802,Reprexain,Pain,10,5-Dec-11,9
114773,Urso,Biliary Cirrhosis,10,10-Aug-09,38
36159,Imiquimod,Human Papilloma Virus,5,11-Jan-17,17
45052,Fluoxetine,Anxiety and Stress,10,29-Dec-16,109
196602,Letrozole,Breast Cance,10,3-Dec-16,17
39371,Contrave,Weight Loss,9,18-Jan-17,3
113443,Bisacodyl,Constipation,7,11-Aug-14,8
1402,Sumatriptan,Migraine,3,16-Oct-09,10
131462,Generess Fe,Birth Control,7,3-Jun-13,10
53591,Alesse,Birth Control,7,16-Feb-16,4
97718,Simvastatin,High Cholesterol,5,29-Jul-09,34
44852,Prevident 5000 Plus,Prevention of Dental Caries,1,4-Sep-15,17
151213,OxyContin,Pain,10,19-Apr-09,48
44534,Ethinyl estradiol / norgestimate,Birth Control,4,5-Jul-09,27
182164,Clomipramine,Depression,10,28-Nov-15,32
59926,NuvaRing,Birth Control,8,25-Jul-14,21
160300,Buspirone,Anxiety,8,21-Feb-17,16
104599,Ethinyl estradiol / levonorgestrel,Birth Control,8,12-Jun-11,3
42161,Dexilant,GERD,8,25-Apr-16,27
147729,Norethindrone,Birth Control,10,3-Nov-17,0
125095,Dulcolax,Constipation,5,14-Mar-17,11
57822,Acetaminophen / hydrocodone,Back Pain,10,25-Aug-12,22
134052,Prednisone,Ulcerative Colitis,8,31-Jul-17,4
193411,Cyclobenzaprine,Sciatica,2,18-Jul-12,36
16078,Ethinyl estradiol / norethindrone,Birth Control,5,26-May-16,2
117134,Lamictal,Seizure Prevention,10,27-Jun-08,63
67088,Hydrocortisone,Psoriasis,2,18-Oct-10,8
32561,Lisinopril,High Blood Pressure,8,11-Jun-09,30
58733,Hydrochlorothiazide / telmisartan,High Blood Pressure,2,27-Oct-16,1
127188,Metoclopramide,GERD,1,20-Aug-15,6
71872,Tramadol,Back Pain,9,19-Jun-16,50
14251,Myrbetriq,Overactive Bladde,3,5-Apr-14,106
119780,Ambien CR,Insomnia,3,4-Jun-15,13
1809,Zolmitriptan,Migraine,1,5-May-09,5
22041,Infliximab,Uveitis,10,8-Mar-09,18
86703,Salofalk,Ulcerative Colitis,10,18-Jan-16,3
115027,Diazepam,Meniere's Disease,10,4-Sep-15,40
225214,Bupropion,Depression,8,27-Nov-15,85
120093,Kadian,Pain,9,25-Nov-10,28
115327,Propofol,Anesthesia,10,2-Nov-17,1
131273,Endocet,Pain,9,24-Feb-11,19
98401,Nexplanon,Birth Control,9,25-Feb-15,37
68286,Plan B,Emergency Contraception,9,22-Nov-14,19
47297,Certolizumab,Ankylosing Spondylitis,10,2-Oct-15,16
226700,Etonogestrel,Birth Control,1,22-May-15,10
149016,Mirena,Birth Control,1,19-Oct-15,12
36718,Meperidine,Pain,10,1-Mar-17,7
67906,Plan B,Emergency Contraception,8,10-Aug-16,2
105686,Methylprednisolone,"Gout, Acute",10,24-Dec-11,40
228698,Leflunomide,Psoriatic Arthritis,7,28-Oct-13,48
2598,Plaquenil,Systemic Lupus Erythematosus,6,29-May-14,59
109036,Nexplanon,Birth Control,1,12-May-17,2
56789,Elavil,Migraine Prevention,10,12-May-09,32
91862,Lyrica,ibromyalgia,1,10-May-17,34
108026,Ethinyl estradiol / norelgestromin,Birth Control,9,7-Apr-16,9
5404,Cryselle,Endometriosis,10,7-Jul-11,5
169348,Vantin,Pneumonia,8,20-Mar-11,12
66507,Valacyclovir,Herpes Zoste,10,8-Aug-08,56
103496,Synthroid,Underactive Thyroid,9,9-Jul-16,112
140474,Escitalopram,Anxiety,9,12-May-17,6
148375,Empagliflozin / linagliptin,"Diabetes, Type 2",8,6-Jan-17,7
68603,Medroxyprogesterone,Birth Control,9,16-Mar-17,0
163052,Medrol Dosepak,Inflammatory Conditions,9,9-Jul-12,77
196193,Fluvoxamine,Obsessive Compulsive Disorde,5,7-Jan-16,22
200474,Varenicline,Smoking Cessation,10,4-Dec-12,23
143821,Etonogestrel,Birth Control,10,23-Sep-16,2
105426,Carbamazepine,Trigeminal Neuralgia,9,27-Aug-09,84
186329,Desvenlafaxine,Depression,9,2-Nov-11,18
125452,Dulcolax,Constipation,8,21-Dec-14,66
50672,Gabapentin,Migraine,8,5-Mar-10,19
131409,Generess Fe,Birth Control,10,21-Feb-14,9
223881,Metadate CD,ADHD,7,7-Mar-14,30
3665,Formoterol,mist (,7,1-Feb-15,4
221696,Dexlansoprazole,GERD,10,30-May-15,33
225457,Bupropion,Smoking Cessation,10,6-Feb-15,37
160776,Buspirone,Anxiety,8,27-Apr-10,8
42754,Xulane,Birth Control,9,12-Oct-17,1
62774,Nicoderm CQ,Smoking Cessation,10,4-Mar-13,78
190859,Lupron,Prostate Cance,8,4-Jan-12,128
82010,Liraglutide,Obesity,1,1-Jul-16,17
161512,Diphenhydramine,Insomnia,10,25-Sep-15,2
143493,Etonogestrel,Birth Control,1,26-Jan-17,5
101906,Terbinafine,"Onychomycosis, Fingernail",2,10-Feb-16,4
101299,Aubra,Birth Control,10,21-Apr-17,0
152079,Chantix,Smoking Cessation,6,23-Oct-09,6
50614,Gabapentin,Pain,10,12-Sep-10,31
36456,Bismuth subcitrate potassium / metronidazole / tetracycline,Helicobacter Pylori Infection,7,26-May-16,4
42710,Enalapril,High Blood Pressure,10,24-Apr-16,7
203214,Blisovi 24 Fe,Birth Control,1,3-Apr-17,1
120170,Homatropine / hydrocodone,Cough,8,9-Jan-17,3
36315,Imiquimod,Keratosis,8,9-Aug-11,30
90458,Docosanol,Herpes Simplex,1,7-Sep-16,6
163815,Mirtazapine,Depression,10,3-Oct-09,40
230040,Diflucan,Vaginal Yeast Infection,9,20-Dec-15,58
113944,Amlodipine,High Blood Pressure,1,6-Sep-16,33
181541,Prozac,Depression,10,6-Jan-14,64
62193,Citalopram,Anxiety and Stress,8,4-Nov-13,123
121092,Venlafaxine,Anxiety,10,20-Jan-17,72
201372,Zoloft,Post Traumatic Stress Disorde,9,20-May-15,74
205570,Pristiq,Depression,1,13-Jun-12,13
104095,Ethinyl estradiol / levonorgestrel,Birth Control,10,9-Oct-13,7
138560,Phentermine,Weight Loss,9,19-Apr-13,80
71044,Rituximab,Chronic Lymphocytic Leukemia,10,22-Aug-14,10
142021,Escitalopram,Anxiety,8,16-Jan-09,101
152302,Ciprofloxacin,Sinusitis,9,21-May-14,43
172781,Clonazepam,Migraine Prevention,10,27-Dec-13,36
61349,HalfLytely and Bisacodyl,Bowel Preparation,9,24-Nov-10,22
188721,ParaGard,Birth Control,10,1-Jul-15,10
167279,Levonorgestrel,Emergency Contraception,10,13-Apr-16,9
207889,Suprep Bowel Prep Kit,Bowel Preparation,10,27-Jul-15,13
137783,Enbrel,Rheumatoid Arthritis,8,14-Nov-14,33
123738,Skyla,Birth Control,8,18-Jan-17,0
229002,Tadalafil,Erectile Dysfunction,9,4-Jun-15,59
68494,Medroxyprogesterone,Abnormal Uterine Bleeding,2,29-Jul-17,0
211609,Propoxyphene,Pain,10,30-Nov-09,10
179029,Victoza,8</span> users found this comment helpful.,8,9-Jul-10,8
79677,Insulin glargine,"Diabetes, Type 2",5,31-Jan-12,73
11435,Imatinib,Chronic Myelogenous Leukemia,10,4-Jan-12,22
101678,Methocarbamol,Muscle Spasm,9,16-Dec-14,83
126939,Metoclopramide,Nausea/Vomiting,1,14-Mar-17,8
109576,Nexplanon,Birth Control,5,19-Oct-16,1
164873,Phentermine / topiramate,Weight Loss,6,14-Jul-16,16
219139,Dupixent,Eczema,10,14-Jun-17,35
145429,Zithromax,Bronchitis,9,9-Nov-09,67
2865,Belbuca,Chronic Pain,1,31-Mar-16,19
167457,Levonorgestrel,Emergency Contraception,1,4-Mar-16,2
57341,Oxymorphone,Pain,8,21-Apr-13,81
133796,Bactrim DS,Acne,10,1-Sep-13,6
10988,Terbinafine,Not Listed / Othe,6,18-Jul-12,3
39627,Contrave,Obesity,5,5-Mar-16,16
91365,Haloperidol,Psychosis,9,29-Aug-16,4
41919,Clonidine,Restless Legs Syndrome,1,7-Feb-10,27
72668,Ethinyl estradiol / norethindrone,Menstrual Disorders,8,13-Oct-15,8
14290,Myrbetriq,Overactive Bladde,1,12-Jun-16,31
52372,Pantoprazole,Gastritis/Duodenitis,1,26-Nov-15,25
66157,Propranolol,Benign Essential Trem,10,21-Nov-09,58
125932,Viibryd,Major Depressive Disorde,10,7-Sep-15,82
182797,Cymbalta,Chronic Pain,9,9-Sep-16,102
228274,Etonogestrel,Birth Control,9,1-Mar-09,15
73774,Ethinyl estradiol / norethindrone,Birth Control,3,30-Jul-12,0
80440,Cytomel,Underactive Thyroid,2,25-Feb-15,72
157724,Accutane,Acne,10,30-Sep-15,19
40973,Acetaminophen / oxycodone,Chronic Pain,9,28-Feb-17,11
175513,Augmentin,Sinusitis,2,31-Mar-16,24
129483,Levonorgestrel,Birth Control,1,2-Aug-15,5
150920,Sulfamethoxazole / trimethoprim,Urinary Tract Infection,5,22-Apr-12,35
4187,Codeine,Pain,10,28-Oct-09,16
22017,Infliximab,Ulcerative Colitis,8,30-Sep-11,29
18888,Hydrochlorothiazide / losartan,High Blood Pressure,1,4-Feb-11,46
125459,Dulcolax,Constipation,1,9-Nov-14,9
124052,Skyla,Birth Control,8,2-Jun-16,3
18806,Enablex,Urinary Incontinence,10,25-May-10,28
152227,Ciprofloxacin,Bacterial Infection,1,20-Apr-16,13
201978,Benzoyl peroxide / clindamycin,Acne,2,14-Jun-16,6
9415,Lo Loestrin Fe,Birth Control,6,14-Sep-16,2
163453,Methylphenidate,ADHD,6,13-Apr-17,2
9112,Lo Loestrin Fe,Birth Control,8,5-Nov-17,1
214523,Tioconazole,Vaginal Yeast Infection,8,18-Jun-15,10
37552,Vyvanse,ADHD,8,13-Dec-10,7
198357,Exenatide,"Diabetes, Type 2",5,18-Mar-15,13
116003,Divalproex sodium,Bipolar Disorde,8,1-Jun-12,68
171422,Wellbutrin,Depression,9,5-Jul-16,40
179367,Olanzapine,Bipolar Disorde,8,28-Mar-13,43
165305,Pembrolizumab,Head and Neck Cance,1,24-Aug-17,8
7290,Aluminum chloride hexahydrate,Hyperhidrosis,9,30-Aug-10,1
48930,Ethinyl estradiol / levonorgestrel,Birth Control,10,7-Dec-16,3
46477,Modafinil,Shift Work Sleep Disorde,10,6-Apr-11,41
115498,Propofol,Anesthesia,10,3-Jan-14,9
126328,Combivent,"COPD, Maintenance",9,16-Dec-09,33
229297,Lurasidone,Bipolar Disorde,10,11-Nov-17,0
181649,Prozac,Panic Disorde,7,1-Aug-13,35
91328,Haloperidol,Psychosis,8,11-May-12,19
190455,Ortho Tri-Cyclen Lo,Birth Control,4,5-Jul-09,27
217421,Clarithromycin,Bronchitis,10,26-Dec-15,25
188420,ParaGard,Birth Control,5,11-Apr-17,6
17324,Errin,Birth Control,2,16-Oct-16,6
169466,Stelara,Psoriatic Arthritis,9,6-Jun-17,14
141717,Escitalopram,Depression,8,15-Sep-11,13
116986,Lamictal,Seizure Prevention,1,12-Aug-10,59
204598,BuSpar,Anxiety,10,7-Nov-09,147
132983,Loestrin 24 Fe,Birth Control,9,20-Aug-13,14
47558,Tapentadol,Pain,5,10-Oct-13,64
102537,Aripiprazole,Agitated State,8,2-Apr-16,2
213541,Tioconazole,Vaginal Yeast Infection,1,9-Oct-17,5
210700,Mirtazapine,Depression,7,13-Apr-17,15
172510,Clonazepam,Bipolar Disorde,7,23-Mar-16,23
77762,Moxifloxacin,Pneumonia,9,7-Feb-15,11
55084,Bupropion / naltrexone,Weight Loss,5,8-May-16,16
21612,Pitavastatin,High Cholesterol,1,14-May-16,31
167492,Levonorgestrel,Abnormal Uterine Bleeding,9,25-Feb-16,14
119305,Testosterone,"Hypogonadism, Male",5,10-Apr-16,5
218906,Depakote,Bipolar Disorde,3,12-Aug-13,42
111477,Olopatadine,Allergic Rhinitis,10,11-Jun-16,5
107355,Implanon,Birth Control,1,9-Nov-11,1
7852,Xanax,Depression,3,6-Dec-12,101
205796,Pristiq,Depression,9,9-Mar-11,6
8166,Zolpidem,Insomnia,3,18-Oct-16,16
113459,Bisacodyl,Constipation,9,6-Jul-14,9
106341,Implanon,Birth Control,1,7-Dec-16,7
86720,Zioptan,Intraocular Hypertension,9,10-Mar-14,13
56245,Humira,Psoriasis,10,31-Jan-16,27
67225,Omeprazole,GERD,9,10-Dec-15,11
53506,Onexton,Acne,10,16-Oct-15,10
223993,Mometasone,"Asthma, Maintenance",10,12-Jan-16,8
185663,Saxenda,Obesity,2,10-Oct-16,23
195372,Glatiramer,Multiple Sclerosis,7,29-May-13,40
41766,Clonidine,ADHD,8,26-Feb-16,40
137319,Isotretinoin,Acne,9,23-Jul-12,5
150301,Sulfamethoxazole / trimethoprim,Acne,7,27-Aug-17,1
134306,Prednisone,Rheumatoid Arthritis,9,24-Mar-16,33
78853,OnabotulinumtoxinA,Cervical Dystonia,9,20-Aug-09,82
149796,Mirena,Birth Control,8,12-Sep-11,0
64211,Sertraline,Panic Disorde,10,29-Nov-16,5
172315,Clonazepam,Panic Disorde,10,11-Jul-17,14
82475,Liraglutide,"Diabetes, Type 2",10,30-Oct-11,7
132289,Ativan,Anxiety,10,21-Feb-14,101
48791,Ethinyl estradiol / levonorgestrel,Birth Control,10,3-Mar-17,3
123220,Apri,Birth Control,8,30-Nov-15,7
162271,Hyaluronan,Osteoarthritis,1,10-Dec-16,20
29090,Topiramate,Migraine Prevention,8,30-Jun-17,5
102647,Aripiprazole,Bipolar Disorde,9,11-Apr-15,67
192403,Drospirenone / ethinyl estradiol,Acne,9,22-Dec-14,14
9821,Lo Loestrin Fe,Birth Control,5,3-Apr-15,2
23548,Methadone,Opiate Withdrawal,4,13-May-09,22
99846,Magnesium sulfate / potassium sulfate / sodium sulfate,Bowel Preparation,10,4-Apr-16,25
125272,Dulcolax,Constipation,1,15-Mar-16,7
205395,Pristiq,Depression,1,8-Feb-16,25
165162,Phentermine / topiramate,Weight Loss,1,23-Jul-15,34
148892,Mirena,Birth Control,10,30-Dec-15,7
87133,Latuda,Bipolar Disorde,10,20-Nov-14,65
112904,Bisacodyl,Constipation,1,23-Jun-17,3
100800,Desogestrel / ethinyl estradiol,Birth Control,5,10-Feb-09,23
94878,Abilify,Schizophrenia,9,4-Jul-12,27
21085,Namenda,Alzheimer's Disease,2,10-Aug-13,63
207567,Suprep Bowel Prep Kit,Bowel Preparation,10,3-Mar-16,4
65468,Yasmin,Acne,1,5-Dec-16,2
14739,Ethinyl estradiol / norethindrone,Birth Control,3,8-Nov-17,4
36104,Imiquimod,Human Papilloma Virus,2,21-Jun-17,5
223848,Depakote ER,Migraine Prevention,9,6-Feb-12,32
172955,Clonazepam,Anxiety,10,16-May-13,150
230835,Milnacipran,ibromyalgia,7,15-Feb-17,27
145470,Qsymia,Weight Loss,10,17-Mar-17,47
39080,Contrave,Obesity,10,17-May-17,14
90192,Dronabinol,"Nausea/Vomiting, Chemotherapy Induced",10,19-Mar-12,45
199896,Varenicline,Smoking Cessation,10,25-Mar-16,13
148366,Mirena,Abnormal Uterine Bleeding,5,17-Sep-17,1
51258,Azithromycin,Sinusitis,8,14-Nov-15,19
7690,Xanax,Depression,10,2-Jan-15,96
167317,Levonorgestrel,Abnormal Uterine Bleeding,10,7-Apr-16,32
79919,Blisovi Fe 1 / 20,Birth Control,10,14-Apr-17,3
111052,Verapamil,Migraine Prevention,9,12-Oct-16,34
93492,Progesterone,Premature Lab,8,2-Nov-12,22
103765,Ethinyl estradiol / levonorgestrel,Birth Control,8,27-Apr-15,12
33788,Junel Fe 1 / 20,Birth Control,1,14-Jul-17,1
150808,Sulfamethoxazole / trimethoprim,Sinusitis,5,28-May-14,4
78215,Zyprexa,Schizophrenia,9,22-Oct-09,31
127390,Disulfiram,Alcohol Dependence,10,25-Aug-16,4
216415,Sildenafil,Erectile Dysfunction,10,7-Apr-15,15
58370,Fluticasone / salmeterol,"Asthma, Maintenance",2,9-Dec-08,17
180559,Fluticasone / vilanterol,"Asthma, Maintenance",9,25-Jan-17,8
218603,Tri-Sprintec,Birth Control,3,10-Sep-16,7
55003,Bupropion / naltrexone,Obesity,9,30-Jul-16,30
2974,Reclast,Osteoporosis,9,19-Jan-09,165
107801,Implanon,Birth Control,9,25-Jul-09,6
149285,Mirena,Abnormal Uterine Bleeding,8,13-Mar-15,3
117099,Lamictal,Bipolar Disorde,10,29-Oct-08,78
90589,Docosanol,Herpes Simplex,10,1-Mar-15,7
56601,Elavil,Depression,10,17-Jul-13,92
87652,Naproxen,Back Pain,8,6-May-13,57
162567,Rifaximin,Irritable Bowel Syndrome,8,25-Jun-08,98
38874,Esomeprazole,GERD,8,5-Nov-16,1
25730,Ethinyl estradiol / norelgestromin,Birth Control,7,16-Nov-13,9
129679,Levonorgestrel,Emergency Contraception,10,6-Jun-15,29
153460,Doxycycline,Urinary Tract Infection,6,7-Jun-13,57
86805,Falmina,Birth Control,2,3-Mar-16,4
189321,Oxycodone,Chronic Pain,8,9-Jan-14,42
223235,Estradiol,Postmenopausal Symptoms,8,4-Nov-09,24
229233,Tadalafil,Erectile Dysfunction,10,26-Mar-10,201
217799,Strattera,ADHD,3,16-Nov-13,44
189156,Oxycodone,Chronic Pain,10,29-Aug-16,14
42545,Concerta,ADHD,5,5-May-14,65
24009,Tretinoin,Acne,10,12-Nov-16,25
95349,Otezla,Plaque Psoriasis,5,14-Nov-16,7
212592,Pamelor,Pain,8,12-Oct-12,138
133945,Hydrochlorothiazide / triamterene,Edema,6,8-Apr-12,18
134458,Lidoderm,Pain,7,30-Oct-08,52
192105,Drospirenone / ethinyl estradiol,Acne,10,11-Sep-16,16
58913,Lantus Solostar,"Diabetes, Type 2",10,28-Oct-16,6
173043,Clonazepam,Anxiety,10,3-May-12,32
139523,Armodafinil,Chronic Fatigue Syndrome,9,6-Jul-09,113
126981,Metoclopramide,Migraine,1,8-Jan-17,11
7227,Aluminum chloride hexahydrate,,10,20-Feb-11,0
229712,Lurasidone,Bipolar Disorde,1,6-Dec-12,47
214595,Liothyronine,"Hypothyroidism, After Thyroid Removal",5,8-Aug-11,15
170672,Quetiapine,Insomnia,9,1-Apr-14,79
55443,Belviq,Obesity,10,19-Sep-13,68
139466,Armodafinil,ADHD,10,24-May-11,35
41937,Etanercept,Rheumatoid Arthritis,8,25-Apr-17,12
199933,Varenicline,Smoking Cessation,10,24-Feb-16,26
27485,Requip,Restless Legs Syndrome,10,4-Aug-10,34
3641,Febuxostat,Gout,1,4-May-17,6
148428,Mirena,Birth Control,7,12-Aug-17,5
110719,Duragesic,Pain,10,22-Apr-08,144
215137,Lubiprostone,Irritable Bowel Syndrome,3,10-Dec-16,23
116268,Adalimumab,Rheumatoid Arthritis,10,10-Nov-15,46
31001,Miconazole,Vaginal Yeast Infection,5,27-Mar-17,8
156738,Dulaglutide,"Diabetes, Type 2",2,19-Sep-15,14
80618,Mobic,Osteoarthritis,9,24-Jul-08,102
58624,Niacin,High Cholesterol,7,23-Feb-12,13
31496,Miconazole,Vaginal Yeast Infection,1,21-Jun-16,7
209364,Zomig,Migraine,9,20-May-17,2
26957,Ultram,Pain,10,15-Jan-17,34
167919,Keflex,Bacterial Infection,8,24-May-12,58
78834,OnabotulinumtoxinA,Migraine Prevention,10,20-May-13,101
214186,Tioconazole,Vaginal Yeast Infection,10,11-Mar-16,2
190078,Desipramine,Depression,1,28-Mar-16,7
216214,Copper,Birth Control,5,21-May-15,3
161792,Diphenhydramine,Allergic Rhinitis,9,5-Sep-11,14
77111,Lorcaserin,Weight Loss,10,11-Sep-14,181
79459,Plan B One-Step,Emergency Contraception,10,12-Mar-15,10
108330,Bupropion / naltrexone,Obesity,10,8-Jul-15,19
123727,Skyla,Birth Control,5,12-Feb-17,1
204093,Escitalopram,Depression,10,20-Feb-14,129
59758,NuvaRing,Birth Control,1,4-Oct-16,6
193042,Dextroamphetamine,ADHD,8,20-Jul-12,42
194585,Vicks Sinex 12-Hour Decongestant Nasal Spray,Nasal Congestion,10,10-Jan-13,2
166930,Levonorgestrel,Emergency Contraception,10,25-Jun-16,3
82692,Hyoscyamine / methenamine / methylene blue / phenyl salicylate / sodium biphosphate,Urinary Tract Infection,6,2-May-13,56
18333,Voltaren,Pain,9,10-Mar-14,50
23044,Apremilast,Plaque Psoriasis,2,19-Aug-16,24
228802,Alprostadil,Erectile Dysfunction,10,29-Aug-10,32
12978,Vardenafil,Erectile Dysfunction,9,24-Jul-12,125
182340,Mirena,Birth Control,10,31-May-11,2
140926,Escitalopram,Anxiety,9,21-Dec-15,10
12394,Parnate,Depression,10,14-Sep-17,5
231288,Trazodone,Insomnia,8,27-Nov-17,2
104998,Ethinyl estradiol / levonorgestrel,Birth Control,10,20-Mar-09,42
94225,Trintellix,Depression,8,9-Apr-15,39
149343,Mirena,Birth Control,10,5-Dec-14,13
162079,Ciprofloxacin,Diverticulitis,8,3-Oct-16,15
115545,Propofol,Anesthesia,10,19-Nov-08,39
213847,Tioconazole,Vaginal Yeast Infection,1,30-Nov-16,1
98925,Lutera,Birth Control,1,3-Jun-17,2
174287,Betamethasone / calcipotriene,Psoriasis,3,12-Jan-10,12
225108,Bupropion,Anxiety,10,9-Mar-16,48
62910,Paregoric,Diarrhea,7,2-Feb-10,20
58096,Acetaminophen / hydrocodone,Pain,3,28-Aug-09,1
20257,Macrobid,Urinary Tract Infection,1,21-Sep-11,55
74220,Ethinyl estradiol / norethindrone,Acne,10,14-Jan-11,9
104407,Ethinyl estradiol / levonorgestrel,Birth Control,7,15-Mar-12,5
16974,Phillips' Milk of Magnesia,Constipation,10,12-Oct-16,18
225564,Bupropion,Depression,10,22-Feb-14,6
128827,Phentermine,Weight Loss,10,12-Oct-14,112
24520,Polyethylene glycol 3350 with electrolytes,Bowel Preparation,4,20-Jan-16,6
114873,Ponstel,Period Pain,9,9-Oct-08,22
14064,Beclomethasone,"Asthma, Maintenance",2,17-Feb-17,7
93031,Vortioxetine,Major Depressive Disorde,9,9-Aug-16,97
49944,Gabapentin,Restless Legs Syndrome,8,11-Nov-15,39
16362,Ethinyl estradiol / norethindrone,Birth Control,5,4-Feb-16,9
92959,Vortioxetine,Depression,1,24-Mar-17,52
17064,Flexeril,Muscle Spasm,9,28-Jan-16,52
154059,Kerydin,"Onychomycosis, Toenail",3,30-May-16,7
160950,Risperidone,Bipolar Disorde,1,25-Aug-16,13
120085,Kadian,Chronic Pain,7,7-Oct-13,32
114537,Pimecrolimus,Atopic Dermatitis,9,2-Nov-17,1
195725,Valtrex,Cold Sores,10,16-Jun-12,10
160033,Seconal,Insomnia,10,10-Mar-14,35
163565,Mirtazapine,Major Depressive Disorde,10,20-Mar-15,26
17532,Ethinyl estradiol / etonogestrel,Birth Control,10,19-Jul-16,13
160894,Risperidone,Social Anxiety Disorde,1,26-Feb-17,8
60737,MoviPrep,Bowel Preparation,4,20-Jan-16,6
221723,Dexlansoprazole,GERD,1,5-Sep-11,43
119826,Losartan,High Blood Pressure,5,5-Mar-17,22
211080,Carisoprodol,Muscle Spasm,1,9-Jul-09,38
82071,Liraglutide,"Diabetes, Type 2",1,4-May-16,27
28459,Lexapro,Anxiety,9,9-Jul-13,70
24291,Tretinoin,Photoaging of the Skin,10,16-Aug-09,76
194881,Levetiracetam,Seizures,7,20-Jul-13,73
201804,Bicalutamide,Prostate Cance,9,24-Jul-14,42
58700,Risperdal M-Tab,Depression,10,1-Mar-10,54
7329,Monistat 7-Day Combination Pack,Vaginal Yeast Infection,1,14-Aug-17,3
100731,Orlistat,Obesity,1,30-Dec-16,25
225436,Bupropion,Depression,8,13-Mar-15,51
209339,Zomig,Migraine,1,5-May-09,5
110445,Nexplanon,Birth Control,1,9-Jan-16,4
102855,Aripiprazole,Bipolar Disorde,10,4-May-12,50
108500,Amphetamine,ADHD,10,29-Sep-16,19
121457,Venlafaxine,Generalized Anxiety Disorde,10,17-Nov-15,49
154582,Metronidazole,Bacterial Vaginitis,8,5-Dec-17,0
142680,Levonorgestrel,Birth Control,5,11-Aug-17,3
67887,Plan B,Emergency Contraception,10,16-Jul-16,1
